sleep_key,Sleep_Quality
30044,good
30045,average
30046,average
30047,average
30048,poor
30049,average
30050,average
30051,average
30052,good
30053,average
30054,good
30055,good
30056,poor
30057,good
30058,good
30059,poor
30060,good
30061,poor
30062,poor
30063,good
30064,poor
30065,poor
30066,good
30067,good
30068,average
30069,good
30070,poor
30071,poor
30072,good
30073,good
30074,poor
30075,good
30076,average
30077,average
30078,poor
30079,good
30080,good
30081,good
30082,average
30083,average
30084,average
30085,good
30086,average
30087,average
30088,average
30089,good
30090,average
30091,poor
30092,good
30093,average
30094,average
30095,poor
30096,good
30097,average
30098,poor
30099,good
30100,average
30101,poor
30102,good
30103,poor
30104,poor
30105,good
30106,poor
30107,good
30108,poor
30109,average
30110,good
30111,poor
30112,good
30113,good
30114,average
30115,good
30116,poor
30117,poor
30118,poor
30119,good
30120,poor
30121,average
30122,poor
30123,good
30124,good
30125,average
30126,good
30127,poor
30128,good
30129,average
30130,good
30131,good
30132,poor
30133,poor
30134,good
30135,average
30136,good
30137,poor
30138,poor
30139,poor
30140,poor
30141,poor
30142,poor
30143,average
30144,average
30145,average
30146,good
30147,good
30148,average
30149,good
30150,good
30151,average
30152,good
30153,poor
30154,good
30155,average
30156,poor
30157,average
30158,average
30159,average
30160,average
30161,good
30162,average
30163,poor
30164,poor
30165,poor
30166,poor
30167,poor
30168,good
30169,poor
30170,good
30171,poor
30172,poor
30173,good
30174,average
30175,poor
30176,average
30177,average
30178,good
30179,good
30180,average
30181,poor
30182,poor
30183,poor
30184,poor
30185,average
30186,average
30187,average
30188,poor
30189,poor
30190,good
30191,poor
30192,poor
30193,average
30194,good
30195,average
30196,poor
30197,poor
30198,good
30199,poor
30200,average
30201,good
30202,poor
30203,good
30204,poor
30205,average
30206,poor
30207,poor
30208,average
30209,poor
30210,poor
30211,good
30212,average
30213,average
30214,good
30215,good
30216,good
30217,good
30218,poor
30219,good
30220,average
30221,good
30222,poor
30223,good
30224,good
30225,average
30226,average
30227,average
30228,average
30229,poor
30230,good
30231,poor
30232,poor
30233,poor
30234,good
30235,average
30236,good
30237,good
30238,poor
30239,average
30240,poor
30241,average
30242,poor
30243,good
30244,good
30245,average
30246,good
30247,average
30248,good
30249,good
30250,poor
30251,poor
30252,good
30253,poor
30254,average
30255,poor
30256,poor
30257,poor
30258,good
30259,good
30260,poor
30261,average
30262,average
30263,good
30264,average
30265,average
30266,good
30267,poor
30268,poor
30269,poor
30270,good
30271,poor
30272,poor
30273,good
30274,poor
30275,average
30276,good
30277,poor
30278,poor
30279,good
30280,poor
30281,good
30282,good
30283,good
30284,poor
30285,poor
30286,poor
30287,poor
30288,average
30289,average
30290,good
30291,average
30292,average
30293,poor
30294,poor
30295,average
30296,poor
30297,average
30298,good
30299,poor
30300,good
30301,average
30302,average
30303,good
30304,poor
30305,good
30306,average
30307,good
30308,average
30309,good
30310,average
30311,good
30312,poor
30313,poor
30314,good
30315,good
30316,good
30317,good
30318,poor
30319,good
30320,average
30321,average
30322,average
30323,average
30324,poor
30325,poor
30326,poor
30327,average
30328,good
30329,average
30330,good
30331,good
30332,good
30333,average
30334,poor
30335,good
30336,poor
30337,average
30338,good
30339,average
30340,good
30341,average
30342,good
30343,good
30344,poor
30345,average
30346,good
30347,poor
30348,poor
30349,poor
30350,good
30351,good
30352,poor
30353,good
30354,poor
30355,good
30356,average
30357,poor
30358,poor
30359,good
30360,average
30361,average
30362,average
30363,good
30364,good
30365,average
30366,average
30367,poor
30368,good
30369,good
30370,average
30371,poor
30372,poor
30373,average
30374,good
30375,average
30376,average
30377,poor
30378,average
30379,average
30380,good
30381,average
30382,poor
30383,average
30384,poor
30385,average
30386,average
30387,average
30388,poor
30389,poor
30390,average
30391,poor
30392,good
30393,good
30394,average
30395,poor
30396,average
30397,poor
30398,good
30399,poor
30400,good
30401,poor
30402,average
30403,good
30404,poor
30405,poor
30406,poor
30407,poor
30408,good
30409,poor
30410,poor
30411,poor
30412,average
30413,good
30414,poor
30415,average
30416,good
30417,poor
30418,good
30419,good
30420,average
30421,average
30422,poor
30423,average
30424,good
30425,average
30426,good
30427,average
30428,average
30429,good
30430,good
30431,good
30432,poor
30433,poor
30434,average
30435,poor
30436,poor
30437,poor
30438,average
30439,average
30440,good
30441,good
30442,poor
30443,poor
30444,average
30445,poor
30446,average
30447,average
30448,average
30449,good
30450,average
30451,good
30452,poor
30453,poor
30454,average
30455,average
30456,poor
30457,good
30458,poor
30459,poor
30460,poor
30461,good
30462,good
30463,good
30464,poor
30465,poor
30466,good
30467,poor
30468,good
30469,average
30470,poor
30471,good
30472,good
30473,poor
30474,poor
30475,poor
30476,average
30477,poor
30478,average
30479,good
30480,good
30481,poor
30482,poor
30483,good
30484,average
30485,average
30486,average
30487,poor
30488,good
30489,poor
30490,poor
30491,poor
30492,good
30493,good
30494,good
30495,average
30496,good
30497,average
30498,good
30499,poor
30500,good
30501,average
30502,good
30503,average
30504,good
30505,poor
30506,average
30507,poor
30508,poor
30509,average
30510,good
30511,poor
30512,poor
30513,poor
30514,average
30515,good
30516,average
30517,good
30518,average
30519,good
30520,average
30521,poor
30522,average
30523,average
30524,good
30525,good
30526,good
30527,poor
30528,good
30529,poor
30530,average
30531,average
30532,average
30533,poor
30534,poor
30535,good
30536,good
30537,poor
30538,good
30539,average
30540,average
30541,average
30542,average
30543,good
30544,good
30545,good
30546,average
30547,good
30548,average
30549,poor
30550,good
30551,average
30552,average
30553,average
30554,average
30555,average
30556,poor
30557,average
30558,good
30559,poor
30560,good
30561,good
30562,good
30563,poor
30564,good
30565,average
30566,poor
30567,good
30568,average
30569,poor
30570,good
30571,average
30572,poor
30573,poor
30574,average
30575,good
30576,good
30577,average
30578,average
30579,average
30580,poor
30581,average
30582,good
30583,poor
30584,poor
30585,good
30586,good
30587,poor
30588,average
30589,average
30590,poor
30591,average
30592,average
30593,good
30594,poor
30595,poor
30596,poor
30597,average
30598,good
30599,poor
30600,good
30601,average
30602,poor
30603,good
30604,poor
30605,poor
30606,poor
30607,good
30608,good
30609,average
30610,average
30611,average
30612,poor
30613,poor
30614,poor
30615,good
30616,good
30617,good
30618,poor
30619,average
30620,poor
30621,average
30622,average
30623,average
30624,good
30625,average
30626,good
30627,good
30628,good
30629,good
30630,average
30631,poor
30632,poor
30633,poor
30634,poor
30635,good
30636,poor
30637,poor
30638,average
30639,good
30640,poor
30641,average
30642,average
30643,good
30644,good
30645,good
30646,average
30647,good
30648,average
30649,average
30650,poor
30651,poor
30652,poor
30653,average
30654,good
30655,poor
30656,good
30657,good
30658,good
30659,average
30660,poor
30661,average
30662,poor
30663,good
30664,good
30665,poor
30666,average
30667,poor
30668,average
30669,good
30670,good
30671,average
30672,poor
30673,average
30674,poor
30675,average
30676,average
30677,good
30678,good
30679,poor
30680,average
30681,poor
30682,poor
30683,good
30684,good
30685,good
30686,poor
30687,poor
30688,poor
30689,good
30690,good
30691,good
30692,good
30693,average
30694,average
30695,poor
30696,poor
30697,good
30698,good
30699,average
30700,poor
30701,good
30702,good
30703,good
30704,poor
30705,poor
30706,poor
30707,good
30708,poor
30709,good
30710,good
30711,good
30712,good
30713,average
30714,poor
30715,poor
30716,poor
30717,good
30718,good
30719,average
30720,average
30721,good
30722,good
30723,average
30724,poor
30725,good
30726,good
30727,good
30728,poor
30729,poor
30730,poor
30731,good
30732,poor
30733,average
30734,average
30735,average
30736,average
30737,average
30738,average
30739,poor
30740,good
30741,good
30742,poor
30743,average
30744,poor
30745,poor
30746,good
30747,poor
30748,good
30749,poor
30750,good
30751,average
30752,poor
30753,good
30754,poor
30755,average
30756,average
30757,good
30758,poor
30759,good
30760,average
30761,average
30762,poor
30763,good
30764,poor
30765,average
30766,good
30767,average
30768,good
30769,poor
30770,good
30771,average
30772,good
30773,average
30774,poor
30775,poor
30776,average
30777,average
30778,good
30779,good
30780,good
30781,poor
30782,good
30783,average
30784,average
30785,poor
30786,poor
30787,average
30788,average
30789,poor
30790,poor
30791,good
30792,good
30793,poor
30794,poor
30795,average
30796,poor
30797,poor
30798,poor
30799,average
30800,average
30801,poor
30802,average
30803,poor
30804,poor
30805,poor
30806,good
30807,poor
30808,average
30809,average
30810,poor
30811,average
30812,average
30813,average
30814,good
30815,good
30816,good
30817,average
30818,good
30819,good
30820,average
30821,poor
30822,good
30823,poor
30824,average
30825,poor
30826,average
30827,good
30828,poor
30829,poor
30830,good
30831,good
30832,average
30833,average
30834,poor
30835,average
30836,average
30837,poor
30838,poor
30839,average
30840,poor
30841,good
30842,good
30843,good
30844,good
30845,poor
30846,good
30847,average
30848,average
30849,poor
30850,poor
30851,average
30852,poor
30853,average
30854,good
30855,good
30856,poor
30857,average
30858,average
30859,poor
30860,good
30861,poor
30862,poor
30863,poor
30864,good
30865,good
30866,average
30867,average
30868,average
30869,average
30870,good
30871,poor
30872,poor
30873,average
30874,good
30875,good
30876,average
30877,good
30878,poor
30879,average
30880,poor
30881,good
30882,average
30883,average
30884,good
30885,average
30886,good
30887,good
30888,poor
30889,good
30890,good
30891,poor
30892,good
30893,average
30894,good
30895,average
30896,average
30897,good
30898,average
30899,poor
30900,average
30901,good
30902,good
30903,poor
30904,good
30905,poor
30906,average
30907,average
30908,average
30909,poor
30910,good
30911,average
30912,average
30913,average
30914,poor
30915,poor
30916,good
30917,average
30918,good
30919,average
30920,good
30921,average
30922,good
30923,poor
30924,good
30925,average
30926,good
30927,poor
30928,poor
30929,poor
30930,good
30931,poor
30932,average
30933,poor
30934,good
30935,average
30936,good
30937,average
30938,good
30939,good
30940,average
30941,average
30942,good
30943,average
30944,good
30945,average
30946,average
30947,good
30948,average
30949,poor
30950,poor
30951,average
30952,average
30953,average
30954,poor
30955,poor
30956,good
30957,good
30958,average
30959,good
30960,poor
30961,average
30962,average
30963,poor
30964,poor
30965,poor
30966,average
30967,good
30968,average
30969,average
30970,poor
30971,good
30972,poor
30973,average
30974,average
30975,good
30976,good
30977,good
30978,average
30979,average
30980,average
30981,good
30982,poor
30983,poor
30984,good
30985,poor
30986,good
30987,average
30988,average
30989,average
30990,average
30991,poor
30992,good
30993,poor
30994,poor
30995,good
30996,poor
30997,good
30998,poor
30999,average
31000,poor
31001,poor
31002,poor
31003,average
31004,good
31005,poor
31006,good
31007,average
31008,poor
31009,poor
31010,good
31011,poor
31012,average
31013,poor
31014,poor
31015,poor
31016,poor
31017,average
31018,poor
31019,average
31020,good
31021,average
31022,good
31023,average
31024,poor
31025,average
31026,good
31027,good
31028,poor
31029,average
31030,good
31031,good
31032,good
31033,average
31034,average
31035,average
31036,average
31037,average
31038,poor
31039,poor
31040,poor
31041,average
31042,good
31043,average
31044,average
31045,average
31046,average
31047,good
31048,poor
31049,good
31050,good
31051,good
31052,good
31053,good
31054,average
31055,average
31056,average
31057,good
31058,average
31059,average
31060,average
31061,poor
31062,good
31063,good
31064,average
31065,good
31066,good
31067,average
31068,good
31069,poor
31070,good
31071,good
31072,average
31073,average
31074,poor
31075,average
31076,poor
31077,poor
31078,average
31079,good
31080,average
31081,good
31082,poor
31083,average
31084,average
31085,good
31086,average
31087,poor
31088,average
31089,poor
31090,poor
31091,good
31092,average
31093,poor
31094,poor
31095,poor
31096,good
31097,good
31098,average
31099,poor
31100,average
31101,poor
31102,average
31103,good
31104,poor
31105,poor
31106,poor
31107,good
31108,good
31109,average
31110,poor
31111,good
31112,poor
31113,average
31114,good
31115,poor
31116,good
31117,poor
31118,good
31119,good
31120,good
31121,average
31122,average
31123,average
31124,average
31125,poor
31126,good
31127,poor
31128,poor
31129,poor
31130,average
31131,good
31132,good
31133,good
31134,average
31135,average
31136,good
31137,average
31138,poor
31139,poor
31140,poor
31141,good
31142,poor
31143,poor
31144,average
31145,average
31146,poor
31147,average
31148,average
31149,poor
31150,poor
31151,poor
31152,average
31153,good
31154,poor
31155,good
31156,average
31157,average
31158,average
31159,average
31160,average
31161,poor
31162,good
31163,average
31164,good
31165,average
31166,average
31167,poor
31168,good
31169,average
31170,average
