activity_key,Activity_Type
30509,Walking
30510,Walking
30511,Running
30512,Running
30513,Weightlifting
30514,Weightlifting
30515,Running
30516,Weightlifting
30517,Cycling
30518,Walking
30519,Swimming
30520,Yoga
30521,Weightlifting
30522,Cycling
30523,Cycling
30524,Running
30525,Yoga
30526,Swimming
30527,Weightlifting
30528,Weightlifting
30529,Running
30530,Cycling
30531,Yoga
30532,Swimming
30533,Cycling
30534,Swimming
30535,Swimming
30536,Yoga
30537,Walking
30538,Walking
30539,Cycling
30540,Yoga
30541,Running
30542,Running
30543,Walking
30544,Running
30545,Swimming
30546,Cycling
30547,Weightlifting
30548,Weightlifting
30549,Running
30550,Running
30551,Weightlifting
30552,Walking
30553,Running
30554,Walking
30555,Running
30556,Walking
30557,Walking
30558,Running
30559,Walking
30560,Running
30561,Swimming
30562,Running
30563,Weightlifting
30564,Cycling
30565,Yoga
30566,Weightlifting
30567,Cycling
30568,Weightlifting
30569,Running
30570,Weightlifting
30571,Running
30572,Yoga
30573,Weightlifting
30574,Walking
30575,Weightlifting
30576,Yoga
30577,Swimming
30578,Cycling
30579,Yoga
30580,Weightlifting
30581,Running
30582,Cycling
30583,Yoga
30584,Weightlifting
30585,Swimming
30586,Cycling
30587,Cycling
30588,Walking
30589,Weightlifting
30590,Yoga
30591,Cycling
30592,Walking
30593,Yoga
30594,Weightlifting
30595,Cycling
30596,Cycling
30597,Cycling
30598,Running
30599,Swimming
30600,Weightlifting
30601,Weightlifting
30602,Running
30603,Cycling
30604,Yoga
30605,Walking
30606,Running
30607,Cycling
30608,Walking
30609,Running
30610,Swimming
30611,Running
30612,Running
30613,Cycling
30614,Cycling
30615,Weightlifting
30616,Swimming
30617,Swimming
30618,Weightlifting
30619,Walking
30620,Weightlifting
30621,Weightlifting
30622,Cycling
30623,Swimming
30624,Running
30625,Cycling
30626,Running
30627,Yoga
30628,Cycling
30629,Yoga
30630,Running
30631,Swimming
30632,Cycling
30633,Walking
30634,Swimming
30635,Yoga
30636,Weightlifting
30637,Swimming
30638,Cycling
30639,Weightlifting
30640,Walking
30641,Swimming
30642,Cycling
30643,Walking
30644,Weightlifting
30645,Yoga
30646,Yoga
30647,Swimming
30648,Running
30649,Cycling
30650,Swimming
30651,Swimming
30652,Running
30653,Swimming
30654,Weightlifting
30655,Weightlifting
30656,Yoga
30657,Running
30658,Walking
30659,Yoga
30660,Weightlifting
30661,Weightlifting
30662,Walking
30663,Yoga
30664,Swimming
30665,Yoga
30666,Cycling
30667,Yoga
30668,Weightlifting
30669,Weightlifting
30670,Weightlifting
30671,Cycling
30672,Running
30673,Swimming
30674,Yoga
30675,Swimming
30676,Cycling
30677,Yoga
30678,Running
30679,Walking
30680,Weightlifting
30681,Weightlifting
30682,Walking
30683,Cycling
30684,Yoga
30685,Cycling
30686,Weightlifting
30687,Running
30688,Yoga
30689,Swimming
30690,Running
30691,Running
30692,Cycling
30693,Cycling
30694,Swimming
30695,Yoga
30696,Weightlifting
30697,Weightlifting
30698,Cycling
30699,Weightlifting
30700,Running
30701,Running
30702,Yoga
30703,Yoga
30704,Running
30705,Yoga
30706,Weightlifting
30707,Swimming
30708,Running
30709,Cycling
30710,Walking
30711,Yoga
30712,Running
30713,Swimming
30714,Cycling
30715,Walking
30716,Walking
30717,Weightlifting
30718,Weightlifting
30719,Walking
30720,Walking
30721,Weightlifting
30722,Weightlifting
30723,Cycling
30724,Swimming
30725,Yoga
30726,Walking
30727,Swimming
30728,Cycling
30729,Cycling
30730,Weightlifting
30731,Weightlifting
30732,Yoga
30733,Swimming
30734,Yoga
30735,Yoga
30736,Running
30737,Running
30738,Walking
30739,Running
30740,Walking
30741,Swimming
30742,Weightlifting
30743,Swimming
30744,Running
30745,Cycling
30746,Weightlifting
30747,Swimming
30748,Running
30749,Running
30750,Cycling
30751,Walking
30752,Weightlifting
30753,Running
30754,Walking
30755,Cycling
30756,Cycling
30757,Weightlifting
30758,Running
30759,Running
30760,Weightlifting
30761,Weightlifting
30762,Walking
30763,Yoga
30764,Walking
30765,Cycling
30766,Walking
30767,Weightlifting
30768,Weightlifting
30769,Weightlifting
30770,Cycling
30771,Weightlifting
30772,Cycling
30773,Walking
30774,Cycling
30775,Swimming
30776,Yoga
30777,Yoga
30778,Yoga
30779,Weightlifting
30780,Yoga
30781,Swimming
30782,Cycling
30783,Walking
30784,Weightlifting
30785,Weightlifting
30786,Swimming
30787,Cycling
30788,Yoga
30789,Cycling
30790,Cycling
30791,Running
30792,Yoga
30793,Weightlifting
30794,Swimming
30795,Cycling
30796,Running
30797,Weightlifting
30798,Swimming
30799,Walking
30800,Walking
30801,Yoga
30802,Weightlifting
30803,Yoga
30804,Yoga
30805,Running
30806,Cycling
30807,Yoga
30808,Running
30809,Running
30810,Swimming
30811,Running
30812,Weightlifting
30813,Yoga
30814,Walking
30815,Running
30816,Yoga
30817,Yoga
30818,Cycling
30819,Weightlifting
30820,Running
30821,Walking
30822,Yoga
30823,Weightlifting
30824,Walking
30825,Cycling
30826,Walking
30827,Swimming
30828,Cycling
30829,Running
30830,Running
30831,Yoga
30832,Weightlifting
30833,Cycling
30834,Weightlifting
30835,Yoga
30836,Swimming
30837,Running
30838,Weightlifting
30839,Running
30840,Yoga
30841,Walking
30842,Swimming
30843,Cycling
30844,Weightlifting
30845,Running
30846,Swimming
30847,Running
30848,Running
30849,Yoga
30850,Swimming
30851,Yoga
30852,Yoga
30853,Weightlifting
30854,Walking
30855,Walking
30856,Cycling
30857,Cycling
30858,Yoga
30859,Yoga
30860,Running
30861,Running
30862,Swimming
30863,Weightlifting
30864,Yoga
30865,Running
30866,Walking
30867,Cycling
30868,Yoga
30869,Weightlifting
30870,Weightlifting
30871,Yoga
30872,Walking
30873,Running
30874,Cycling
30875,Running
30876,Yoga
30877,Running
30878,Swimming
30879,Swimming
30880,Running
30881,Swimming
30882,Running
30883,Swimming
30884,Weightlifting
30885,Cycling
30886,Swimming
30887,Cycling
30888,Weightlifting
30889,Cycling
30890,Walking
30891,Running
30892,Weightlifting
30893,Weightlifting
30894,Yoga
30895,Walking
30896,Running
30897,Walking
30898,Running
30899,Swimming
30900,Cycling
30901,Cycling
30902,Walking
30903,Swimming
30904,Cycling
30905,Swimming
30906,Weightlifting
30907,Weightlifting
30908,Swimming
30909,Yoga
30910,Running
30911,Weightlifting
30912,Walking
30913,Running
30914,Yoga
30915,Weightlifting
30916,Running
30917,Walking
30918,Swimming
30919,Swimming
30920,Walking
30921,Weightlifting
30922,Cycling
30923,Yoga
30924,Yoga
30925,Weightlifting
30926,Walking
30927,Cycling
30928,Yoga
30929,Walking
30930,Walking
30931,Cycling
30932,Cycling
30933,Walking
30934,Weightlifting
30935,Running
30936,Walking
30937,Yoga
30938,Cycling
30939,Swimming
30940,Yoga
30941,Weightlifting
30942,Yoga
30943,Weightlifting
30944,Yoga
30945,Swimming
30946,Running
30947,Walking
30948,Weightlifting
30949,Yoga
30950,Weightlifting
30951,Walking
30952,Swimming
30953,Cycling
30954,Yoga
30955,Cycling
30956,Weightlifting
30957,Running
30958,Running
30959,Running
30960,Weightlifting
30961,Yoga
30962,Swimming
30963,Running
30964,Yoga
30965,Swimming
30966,Walking
30967,Swimming
30968,Walking
30969,Cycling
30970,Swimming
30971,Yoga
30972,Swimming
30973,Weightlifting
30974,Cycling
30975,Swimming
30976,Walking
30977,Walking
30978,Swimming
30979,Walking
30980,Running
30981,Cycling
30982,Swimming
30983,Running
30984,Cycling
30985,Weightlifting
30986,Swimming
30987,Running
30988,Yoga
30989,Walking
30990,Weightlifting
30991,Swimming
30992,Cycling
30993,Walking
30994,Cycling
30995,Walking
30996,Running
30997,Cycling
30998,Swimming
30999,Running
31000,Walking
31001,Yoga
31002,Running
31003,Swimming
31004,Swimming
31005,Cycling
31006,Walking
31007,Weightlifting
31008,Running
31009,Running
31010,Weightlifting
31011,Walking
31012,Weightlifting
31013,Cycling
31014,Swimming
31015,Yoga
31016,Yoga
31017,Yoga
31018,Walking
31019,Walking
31020,Walking
31021,Swimming
31022,Weightlifting
31023,Swimming
31024,Weightlifting
31025,Walking
31026,Walking
31027,Yoga
31028,Running
31029,Walking
31030,Running
31031,Running
31032,Running
31033,Running
31034,Swimming
31035,Cycling
31036,Weightlifting
31037,Yoga
31038,Running
31039,Walking
31040,Walking
31041,Yoga
31042,Walking
31043,Walking
31044,Running
31045,Walking
31046,Weightlifting
31047,Walking
31048,Cycling
31049,Running
31050,Weightlifting
31051,Cycling
31052,Weightlifting
31053,Weightlifting
31054,Yoga
31055,Running
31056,Swimming
31057,Swimming
31058,Walking
31059,Running
31060,Weightlifting
31061,Running
31062,Running
31063,Cycling
31064,Walking
31065,Walking
31066,Cycling
31067,Running
31068,Yoga
31069,Yoga
31070,Cycling
31071,Walking
31072,Walking
31073,Weightlifting
31074,Cycling
31075,Walking
31076,Yoga
31077,Swimming
31078,Yoga
31079,Walking
31080,Running
31081,Walking
31082,Running
31083,Weightlifting
31084,Swimming
31085,Running
31086,Yoga
31087,Swimming
31088,Walking
31089,Running
31090,Swimming
31091,Cycling
31092,Walking
31093,Swimming
31094,Swimming
31095,Yoga
31096,Yoga
31097,Walking
31098,Running
31099,Cycling
31100,Walking
31101,Cycling
31102,Swimming
31103,Swimming
31104,Cycling
31105,Running
31106,Swimming
31107,Weightlifting
31108,Yoga
31109,Yoga
31110,Cycling
31111,Yoga
31112,Running
31113,Yoga
31114,Running
31115,Cycling
31116,Running
31117,Cycling
31118,Running
31119,Weightlifting
31120,Cycling
31121,Cycling
31122,Walking
31123,Swimming
31124,Running
31125,Cycling
31126,Running
31127,Cycling
31128,Walking
31129,Running
31130,Cycling
31131,Weightlifting
31132,Walking
31133,Swimming
31134,Swimming
31135,Yoga
31136,Weightlifting
31137,Running
31138,Weightlifting
31139,Running
31140,Cycling
31141,Swimming
31142,Yoga
31143,Weightlifting
31144,Swimming
31145,Walking
31146,Weightlifting
31147,Swimming
31148,Swimming
31149,Swimming
31150,Weightlifting
31151,Running
31152,Yoga
31153,Walking
31154,Swimming
31155,Weightlifting
31156,Running
31157,Swimming
31158,Running
31159,Running
31160,Cycling
31161,Cycling
31162,Walking
31163,Walking
31164,Yoga
31165,Weightlifting
31166,Running
31167,Running
31168,Weightlifting
31169,Walking
31170,Swimming
31171,Weightlifting
31172,Walking
31173,Walking
31174,Yoga
31175,Yoga
31176,Yoga
31177,Weightlifting
31178,Weightlifting
31179,Cycling
31180,Swimming
31181,Cycling
31182,Yoga
31183,Weightlifting
31184,Yoga
31185,Weightlifting
31186,Cycling
31187,Swimming
31188,Swimming
31189,Swimming
31190,Cycling
31191,Cycling
31192,Weightlifting
31193,Yoga
31194,Cycling
31195,Yoga
31196,Yoga
31197,Yoga
31198,Walking
31199,Yoga
31200,Running
31201,Running
31202,Running
31203,Yoga
31204,Swimming
31205,Walking
31206,Running
31207,Walking
31208,Swimming
31209,Running
31210,Running
31211,Yoga
31212,Walking
31213,Running
31214,Weightlifting
31215,Swimming
31216,Swimming
31217,Walking
31218,Weightlifting
31219,Walking
31220,Yoga
31221,Weightlifting
31222,Swimming
31223,Weightlifting
31224,Running
31225,Cycling
31226,Running
31227,Walking
31228,Yoga
31229,Yoga
31230,Weightlifting
31231,Running
31232,Weightlifting
31233,Cycling
31234,Running
31235,Running
31236,Yoga
31237,Cycling
31238,Cycling
31239,Yoga
31240,Walking
31241,Running
31242,Cycling
31243,Swimming
31244,Cycling
31245,Yoga
31246,Cycling
31247,Cycling
31248,Yoga
31249,Yoga
31250,Walking
31251,Swimming
31252,Running
31253,Swimming
31254,Swimming
31255,Running
31256,Running
31257,Yoga
31258,Weightlifting
31259,Cycling
31260,Swimming
31261,Yoga
31262,Cycling
31263,Weightlifting
31264,Weightlifting
31265,Weightlifting
31266,Running
31267,Yoga
31268,Cycling
31269,Running
31270,Walking
31271,Walking
31272,Walking
31273,Swimming
31274,Walking
31275,Walking
31276,Swimming
31277,Weightlifting
31278,Running
31279,Running
31280,Swimming
31281,Weightlifting
31282,Walking
31283,Weightlifting
31284,Cycling
31285,Yoga
31286,Yoga
31287,Cycling
31288,Swimming
31289,Walking
31290,Weightlifting
31291,Swimming
31292,Swimming
31293,Walking
31294,Running
31295,Weightlifting
31296,Weightlifting
31297,Walking
31298,Weightlifting
31299,Running
31300,Swimming
31301,Cycling
31302,Running
31303,Swimming
31304,Yoga
31305,Walking
31306,Running
31307,Cycling
31308,Yoga
31309,Running
31310,Yoga
31311,Swimming
31312,Walking
31313,Swimming
31314,Swimming
31315,Swimming
31316,Swimming
31317,Cycling
31318,Cycling
31319,Weightlifting
31320,Running
31321,Cycling
31322,Yoga
31323,Cycling
31324,Yoga
31325,Swimming
31326,Running
31327,Running
31328,Swimming
31329,Weightlifting
31330,Weightlifting
31331,Yoga
31332,Running
31333,Cycling
31334,Weightlifting
31335,Cycling
31336,Weightlifting
31337,Yoga
31338,Running
31339,Walking
31340,Walking
31341,Cycling
31342,Yoga
31343,Cycling
31344,Running
31345,Walking
31346,Yoga
31347,Running
31348,Running
31349,Swimming
31350,Running
31351,Weightlifting
31352,Weightlifting
31353,Cycling
31354,Running
31355,Yoga
31356,Walking
31357,Cycling
31358,Swimming
31359,Running
31360,Cycling
31361,Walking
31362,Cycling
31363,Running
31364,Running
31365,Yoga
31366,Weightlifting
31367,Swimming
31368,Running
31369,Running
31370,Weightlifting
31371,Running
31372,Weightlifting
31373,Weightlifting
31374,Weightlifting
31375,Running
31376,Yoga
31377,Walking
31378,Walking
31379,Walking
31380,Yoga
31381,Running
31382,Weightlifting
31383,Weightlifting
31384,Walking
31385,Yoga
31386,Cycling
31387,Walking
31388,Swimming
31389,Weightlifting
31390,Running
31391,Yoga
31392,Cycling
31393,Swimming
31394,Running
31395,Cycling
31396,Weightlifting
31397,Walking
31398,Running
31399,Yoga
31400,Running
31401,Running
31402,Cycling
31403,Walking
31404,Cycling
31405,Weightlifting
31406,Walking
31407,Yoga
31408,Yoga
31409,Yoga
31410,Swimming
31411,Walking
31412,Yoga
31413,Running
31414,Running
31415,Running
31416,Swimming
31417,Walking
31418,Running
31419,Cycling
31420,Swimming
31421,Cycling
31422,Swimming
31423,Running
31424,Weightlifting
31425,Yoga
31426,Yoga
31427,Walking
31428,Yoga
31429,Walking
31430,Yoga
31431,Cycling
31432,Yoga
31433,Yoga
31434,Weightlifting
31435,Cycling
31436,Yoga
31437,Swimming
31438,Walking
31439,Cycling
31440,Walking
31441,Swimming
31442,Cycling
31443,Yoga
31444,Walking
31445,Running
31446,Cycling
31447,Walking
31448,Walking
31449,Yoga
31450,Cycling
31451,Cycling
31452,Swimming
31453,Swimming
31454,Walking
31455,Walking
31456,Weightlifting
31457,Swimming
31458,Walking
31459,Cycling
31460,Running
31461,Swimming
31462,Swimming
31463,Running
31464,Weightlifting
31465,Weightlifting
31466,Walking
31467,Walking
31468,Yoga
31469,Swimming
31470,Weightlifting
31471,Yoga
31472,Weightlifting
31473,Running
31474,Cycling
31475,Running
31476,Running
31477,Running
31478,Running
31479,Cycling
31480,Cycling
31481,Walking
31482,Yoga
31483,Walking
31484,Walking
31485,Weightlifting
31486,Swimming
31487,Cycling
31488,Weightlifting
31489,Yoga
31490,Walking
31491,Weightlifting
31492,Swimming
31493,Running
31494,Swimming
31495,Swimming
31496,Cycling
31497,Cycling
31498,Swimming
31499,Running
31500,Running
31501,Cycling
31502,Walking
31503,Running
31504,Swimming
31505,Swimming
31506,Yoga
31507,Yoga
31508,Swimming
31509,Swimming
31510,Cycling
31511,Weightlifting
31512,Yoga
31513,Running
31514,Walking
31515,Swimming
31516,Weightlifting
31517,Weightlifting
31518,Yoga
31519,Cycling
31520,Swimming
31521,Swimming
31522,Weightlifting
31523,Cycling
31524,Weightlifting
31525,Walking
31526,Running
31527,Running
31528,Swimming
31529,Yoga
31530,Weightlifting
31531,Swimming
31532,Running
31533,Weightlifting
31534,Swimming
31535,Yoga
31536,Swimming
31537,Running
31538,Cycling
31539,Walking
31540,Walking
31541,Swimming
31542,Cycling
31543,Walking
31544,Cycling
31545,Walking
31546,Walking
31547,Swimming
31548,Running
31549,Cycling
31550,Cycling
31551,Swimming
31552,Running
31553,Walking
31554,Weightlifting
31555,Walking
31556,Weightlifting
31557,Yoga
31558,Swimming
31559,Cycling
31560,Running
31561,Cycling
31562,Weightlifting
31563,Running
31564,Running
31565,Walking
31566,Swimming
31567,Swimming
31568,Yoga
31569,Walking
31570,Swimming
31571,Cycling
31572,Walking
31573,Running
31574,Cycling
31575,Yoga
31576,Running
31577,Yoga
31578,Running
31579,Swimming
31580,Swimming
31581,Walking
31582,Weightlifting
31583,Walking
31584,Weightlifting
31585,Weightlifting
31586,Weightlifting
31587,Swimming
31588,Yoga
31589,Cycling
31590,Weightlifting
31591,Yoga
31592,Weightlifting
31593,Weightlifting
31594,Swimming
31595,Walking
31596,Yoga
31597,Weightlifting
31598,Swimming
31599,Running
31600,Weightlifting
31601,Running
31602,Cycling
31603,Swimming
31604,Running
31605,Yoga
31606,Yoga
31607,Walking
31608,Swimming
31609,Cycling
31610,Weightlifting
31611,Running
31612,Yoga
31613,Running
31614,Yoga
31615,Yoga
31616,Running
31617,Walking
31618,Swimming
31619,Swimming
31620,Running
31621,Weightlifting
31622,Cycling
31623,Walking
31624,Swimming
31625,Yoga
31626,Yoga
31627,Weightlifting
31628,Running
31629,Weightlifting
31630,Running
31631,Yoga
31632,Walking
31633,Weightlifting
31634,Walking
31635,Swimming
31636,Running
31637,Running
31638,Swimming
31639,Yoga
31640,Cycling
31641,Yoga
31642,Swimming
31643,Swimming
31644,Running
31645,Weightlifting
31646,Yoga
31647,Running
31648,Cycling
31649,Swimming
31650,Running
31651,Walking
31652,Walking
31653,Yoga
31654,Weightlifting
31655,Swimming
31656,Weightlifting
31657,Walking
31658,Yoga
31659,Walking
31660,Swimming
31661,Weightlifting
31662,Walking
31663,Walking
31664,Swimming
31665,Walking
31666,Cycling
31667,Swimming
31668,Walking
31669,Walking
31670,Swimming
31671,Swimming
31672,Swimming
31673,Walking
31674,Cycling
31675,Cycling
31676,Swimming
31677,Swimming
31678,Yoga
31679,Yoga
31680,Yoga
31681,Swimming
31682,Yoga
31683,Running
31684,Walking
31685,Cycling
31686,Weightlifting
31687,Swimming
31688,Cycling
31689,Cycling
31690,Weightlifting
31691,Weightlifting
31692,Walking
31693,Running
31694,Running
31695,Running
31696,Walking
31697,Weightlifting
31698,Yoga
31699,Walking
31700,Swimming
31701,Cycling
31702,Running
31703,Yoga
31704,Yoga
31705,Walking
31706,Weightlifting
31707,Walking
31708,Cycling
31709,Yoga
31710,Swimming
31711,Walking
31712,Running
31713,Running
31714,Weightlifting
31715,Walking
31716,Yoga
31717,Swimming
31718,Yoga
31719,Weightlifting
31720,Weightlifting
31721,Running
31722,Weightlifting
31723,Running
31724,Cycling
31725,Running
31726,Weightlifting
31727,Walking
31728,Weightlifting
31729,Weightlifting
31730,Yoga
31731,Walking
31732,Running
31733,Swimming
31734,Cycling
31735,Swimming
31736,Swimming
31737,Yoga
31738,Swimming
31739,Cycling
31740,Cycling
31741,Yoga
31742,Swimming
31743,Running
31744,Running
31745,Weightlifting
31746,Weightlifting
31747,Walking
31748,Swimming
31749,Cycling
31750,Weightlifting
31751,Weightlifting
31752,Walking
31753,Running
31754,Weightlifting
31755,Running
31756,Running
31757,Running
31758,Swimming
31759,Walking
31760,Running
31761,Walking
31762,Running
31763,Swimming
31764,Weightlifting
31765,Running
31766,Walking
31767,Running
31768,Walking
31769,Running
31770,Swimming
31771,Walking
31772,Running
31773,Yoga
31774,Running
31775,Running
31776,Weightlifting
31777,Weightlifting
31778,Weightlifting
31779,Cycling
31780,Walking
31781,Weightlifting
31782,Weightlifting
31783,Weightlifting
31784,Weightlifting
31785,Weightlifting
31786,Weightlifting
31787,Cycling
31788,Running
